condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,15,213,2,112,75.42,60.9,0.08,0.96,112,1356,Correct
congruent_pinky_thumb,15,214,2,113,33.02,56.21,0.04,0.88,113,1075,Correct
congruent_pinky_thumb,15,215,1,109,72.44,57.71,0.08,0.91,109,1057,Correct
congruent_pinky_thumb,15,216,2,112,49.79,32.94,0.06,0.52,112,863,Correct
congruent_pinky_thumb,15,217,2,112,68.57,42.33,0.08,0.66,112,1736,Correct
congruent_pinky_thumb,15,218,2,112,39.25,15.32,0.04,0.24,113,683,Incorrect
congruent_pinky_thumb,15,219,1,99,37.66,66.45,0.04,1.04,109,1469,Incorrect
congruent_pinky_thumb,15,220,1,109,48.36,20.53,0.05,0.32,99,557,Incorrect
congruent_pinky_thumb,15,221,2,113,28.26,44.08,0.03,0.69,113,499,Correct
congruent_pinky_thumb,15,222,1,109,59.71,43.43,0.07,0.68,109,619,Correct
congruent_pinky_thumb,15,223,1,109,37.82,18.35,0.04,0.29,99,805,Incorrect
congruent_pinky_thumb,15,224,2,113,21.56,46.48,0.02,0.73,113,1150,Correct
congruent_pinky_thumb,15,225,2,113,67.29,85.36,0.08,1.34,113,683,Correct
congruent_pinky_thumb,15,226,1,109,46.54,29.41,0.05,0.46,109,2315,Correct
congruent_pinky_thumb,15,227,1,99,34.92,50.27,0.04,0.79,99,570,Correct
congruent_pinky_thumb,15,228,2,112,32.3,12.27,0.04,0.19,112,885,Correct
congruent_pinky_thumb,15,229,2,113,53.88,74.81,0.06,1.18,112,3622,Incorrect
congruent_pinky_thumb,15,230,1,109,76.03,64.31,0.09,1.01,109,1360,Correct
congruent_pinky_thumb,15,231,2,112,73.98,47.08,0.08,0.74,112,2277,Correct
congruent_pinky_thumb,15,232,1,99,10.58,33.01,0.01,0.52,99,977,Correct
congruent_pinky_thumb,15,233,2,112,69.37,46.98,0.08,0.74,112,8874,Correct
congruent_pinky_thumb,15,234,1,109,51.26,39.32,0.06,0.62,109,843,Correct
congruent_pinky_thumb,15,235,2,113,57.18,75.64,0.06,1.19,112,762,Incorrect
congruent_pinky_thumb,15,236,1,109,66.03,38.9,0.07,0.61,109,835,Correct
congruent_pinky_thumb,15,237,1,99,40.54,50.96,0.05,0.8,99,944,Correct
congruent_pinky_thumb,15,238,2,112,59.79,38.13,0.07,0.6,112,764,Correct
congruent_pinky_thumb,15,239,1,99,48.49,61.85,0.05,0.97,99,850,Correct
congruent_pinky_thumb,15,240,2,113,25.67,44.47,0.03,0.7,113,484,Correct
congruent_pinky_thumb,15,241,2,113,66.93,85.18,0.07,1.34,113,1633,Correct
congruent_pinky_thumb,15,242,1,99,34.35,60.33,0.04,0.95,109,1707,Incorrect
congruent_pinky_thumb,15,243,1,109,62.19,44.28,0.07,0.7,99,834,Incorrect
congruent_pinky_thumb,15,244,2,113,30.52,44.87,0.03,0.7,113,756,Correct
congruent_pinky_thumb,15,245,2,113,66.86,88.09,0.07,1.38,112,686,Incorrect
congruent_pinky_thumb,15,246,1,99,45.28,54.21,0.05,0.85,99,561,Correct
congruent_pinky_thumb,15,247,1,99,45.91,65.75,0.05,1.03,99,971,Correct
congruent_pinky_thumb,15,248,2,112,67.26,45.09,0.08,0.71,112,667,Correct
congruent_pinky_thumb,15,249,1,109,40.58,23.46,0.05,0.37,99,1186,Incorrect
congruent_pinky_thumb,15,250,2,112,75.0,46.11,0.08,0.72,112,684,Correct
congruent_pinky_thumb,15,251,2,112,82.74,55.26,0.09,0.87,112,652,Correct
congruent_pinky_thumb,15,252,1,109,68.29,54.19,0.08,0.85,109,554,Correct
congruent_pinky_thumb,15,253,1,109,38.1,20.18,0.04,0.32,99,563,Incorrect
congruent_pinky_thumb,15,254,1,109,51.39,37.02,0.06,0.58,99,862,Incorrect
congruent_pinky_thumb,15,255,1,109,82.97,65.32,0.09,1.03,109,511,Correct
congruent_pinky_thumb,15,256,2,112,48.09,35.95,0.05,0.56,112,3397,Correct
